WBG_date_time_1,WBG_date_time_2,WBG_AirTF,WBG_RH,WBG_Rainfall_Tot,WBG_VWC1,WBG_VWC2,WBG_VWC3,WBG_VWC4
NaT,NaT,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaT,NaT,NaN,NaN,NaN,NaN,NaN,NaN,NaN
03-Apr-2017,11:00:00,63.48083,59.56047,0,NaN,NaN,NaN,NaN
03-Apr-2017,11:15:00,-40.1978,-0.1648353,0,NaN,NaN,NaN,NaN
03-Apr-2017,11:30:00,-40.15659,-0.1648353,0,NaN,NaN,NaN,NaN
03-Apr-2017,11:45:00,-40.12087,-0.1434677,0,NaN,NaN,NaN,NaN
03-Apr-2017,12:00:00,-40.20055,-0.1678878,0,NaN,NaN,NaN,NaN
03-Apr-2017,12:15:00,-40.25549,-0.1846766,0,NaN,NaN,NaN,NaN
03-Apr-2017,12:30:00,-40.22527,-0.1617828,0,NaN,NaN,NaN,NaN
03-Apr-2017,12:45:00,-40.24451,-0.1129427,0,NaN,NaN,NaN,NaN
03-Apr-2017,13:00:00,-40.18407,-0.1602565,0,NaN,NaN,NaN,NaN
03-Apr-2017,13:15:00,-40.23626,-0.1175214,0,NaN,NaN,NaN,NaN
03-Apr-2017,13:30:00,-40.23626,-0.1312577,0,NaN,NaN,NaN,NaN
03-Apr-2017,13:45:00,-40.20329,-0.1862028,0,NaN,NaN,NaN,NaN
03-Apr-2017,14:00:00,-40.33242,-0.1739928,0,NaN,NaN,NaN,NaN
03-Apr-2017,14:15:00,-40.17582,-0.157204,0,NaN,NaN,NaN,NaN
03-Apr-2017,14:30:00,-40.21703,-0.1434677,0,NaN,NaN,NaN,NaN
03-Apr-2017,14:45:00,-40.11263,-0.1236265,0,NaN,NaN,NaN,NaN
03-Apr-2017,15:00:00,-40.20055,-0.1846766,0,NaN,NaN,NaN,NaN
03-Apr-2017,15:15:00,-40.23626,-0.1312577,0,NaN,NaN,NaN,NaN
03-Apr-2017,15:30:00,-40.32418,-0.1831503,0,NaN,NaN,NaN,NaN
03-Apr-2017,15:45:00,-40.18407,-0.144994,0,NaN,NaN,NaN,NaN
03-Apr-2017,16:00:00,-40.14011,-0.1343102,0,NaN,NaN,NaN,NaN
03-Apr-2017,16:15:00,-40.18956,-0.1221002,0,NaN,NaN,NaN,NaN
03-Apr-2017,16:30:00,-40.14835,-0.1068377,0,NaN,NaN,NaN,NaN
03-Apr-2017,16:45:00,-40.34341,-0.175519,0,NaN,NaN,NaN,NaN
03-Apr-2017,17:00:00,-40.35714,-0.1984128,0,NaN,NaN,NaN,NaN
03-Apr-2017,17:15:00,-40.15934,-0.1114164,0,NaN,NaN,NaN,NaN
03-Apr-2017,17:30:00,-36.85989,1.688035,0,NaN,NaN,NaN,NaN
03-Apr-2017,17:45:00,-36.45604,1.663615,0,NaN,NaN,NaN,NaN
03-Apr-2017,18:00:00,-36.90385,1.594934,0,NaN,NaN,NaN,NaN
03-Apr-2017,18:15:00,-36.52197,1.672773,0,NaN,NaN,NaN,NaN
03-Apr-2017,18:30:00,-36.95055,1.637669,0,NaN,NaN,NaN,NaN
03-Apr-2017,18:45:00,-36.86813,1.602565,0,NaN,NaN,NaN,NaN
03-Apr-2017,19:00:00,-36.82967,1.649879,0,NaN,NaN,NaN,NaN
03-Apr-2017,19:15:00,-36.57143,1.62088,0,NaN,NaN,NaN,NaN
03-Apr-2017,19:30:00,-36.88461,1.622406,0,NaN,NaN,NaN,NaN
03-Apr-2017,19:45:00,-36.5989,1.597986,0,NaN,NaN,NaN,NaN
03-Apr-2017,20:00:00,-36.78846,1.727718,0,NaN,NaN,NaN,NaN
03-Apr-2017,20:15:00,-36.7967,1.593408,0,NaN,NaN,NaN,NaN
03-Apr-2017,20:30:00,-36.93956,1.634616,0,NaN,NaN,NaN,NaN
03-Apr-2017,20:45:00,-36.48351,1.47436,0,NaN,NaN,NaN,NaN
03-Apr-2017,21:00:00,-36.93681,1.555251,0,NaN,NaN,NaN,NaN
03-Apr-2017,21:15:00,-36.76099,1.74298,0,NaN,NaN,NaN,NaN
03-Apr-2017,21:30:00,-36.61813,1.729244,0,NaN,NaN,NaN,NaN
03-Apr-2017,21:45:00,-36.97253,1.625459,0,NaN,NaN,NaN,NaN
03-Apr-2017,22:00:00,-36.64285,1.70635,0,NaN,NaN,NaN,NaN
03-Apr-2017,22:15:00,-36.70879,1.5232,0,NaN,NaN,NaN,NaN
03-Apr-2017,22:30:00,-36.90659,1.651405,0,NaN,NaN,NaN,NaN
03-Apr-2017,22:45:00,-36.6456,1.726192,0,NaN,NaN,NaN,NaN
03-Apr-2017,23:00:00,-36.85989,1.536936,0,NaN,NaN,NaN,NaN
03-Apr-2017,23:15:00,-36.58791,1.524726,0,NaN,NaN,NaN,NaN
03-Apr-2017,23:30:00,-36.65934,1.79182,0,NaN,NaN,NaN,NaN
03-Apr-2017,23:45:00,-36.85165,1.663615,0,NaN,NaN,NaN,NaN
04-Apr-2017,00:00:00,-36.89285,1.66972,0,NaN,NaN,NaN,NaN
04-Apr-2017,00:15:00,-36.92857,1.626985,0,NaN,NaN,NaN,NaN
04-Apr-2017,00:30:00,-36.68407,1.480465,0,NaN,NaN,NaN,NaN
04-Apr-2017,00:45:00,-36.69505,1.514042,0,NaN,NaN,NaN,NaN
04-Apr-2017,01:00:00,-36.63461,1.512516,0,NaN,NaN,NaN,NaN
04-Apr-2017,01:15:00,-36.68681,1.781137,0,NaN,NaN,NaN,NaN
04-Apr-2017,01:30:00,-36.59615,1.739928,0,NaN,NaN,NaN,NaN
04-Apr-2017,01:45:00,-36.72252,1.553725,0,NaN,NaN,NaN,NaN
04-Apr-2017,02:00:00,-36.91758,1.463676,0,NaN,NaN,NaN,NaN
04-Apr-2017,02:15:00,-36.95879,1.57204,0,NaN,NaN,NaN,NaN
04-Apr-2017,02:30:00,-36.54395,1.567461,0,NaN,NaN,NaN,NaN
04-Apr-2017,02:45:00,-36.69505,1.529305,0,NaN,NaN,NaN,NaN
04-Apr-2017,03:00:00,-36.98351,1.48657,0,NaN,NaN,NaN,NaN
04-Apr-2017,03:15:00,-36.82692,1.651405,0,NaN,NaN,NaN,NaN
04-Apr-2017,03:30:00,-36.88461,1.707877,0,NaN,NaN,NaN,NaN
04-Apr-2017,03:45:00,-36.70055,1.530831,0,NaN,NaN,NaN,NaN
04-Apr-2017,04:00:00,-36.92857,1.63309,0,NaN,NaN,NaN,NaN
04-Apr-2017,04:15:00,-36.85989,1.721613,0,NaN,NaN,NaN,NaN
04-Apr-2017,04:30:00,-36.61813,1.787242,0,NaN,NaN,NaN,NaN
04-Apr-2017,04:45:00,-36.43131,1.626985,0,NaN,NaN,NaN,NaN
04-Apr-2017,05:00:00,-36.92857,1.643774,0,NaN,NaN,NaN,NaN
04-Apr-2017,05:15:00,-36.61263,1.749085,0,NaN,NaN,NaN,NaN
04-Apr-2017,05:30:00,-36.48901,1.62088,0,NaN,NaN,NaN,NaN
04-Apr-2017,05:45:00,-36.57692,1.471307,0,NaN,NaN,NaN,NaN
04-Apr-2017,06:00:00,-36.85714,1.642248,0,NaN,NaN,NaN,NaN
04-Apr-2017,06:15:00,-36.8489,1.698719,0,NaN,NaN,NaN,NaN
04-Apr-2017,06:30:00,-36.82967,1.659037,0,NaN,NaN,NaN,NaN
04-Apr-2017,06:45:00,-36.7967,1.494201,0,NaN,NaN,NaN,NaN
04-Apr-2017,07:00:00,-36.70879,1.517095,0,NaN,NaN,NaN,NaN
04-Apr-2017,07:15:00,-36.9478,1.60867,0,NaN,NaN,NaN,NaN
04-Apr-2017,07:30:00,-36.90659,1.709403,0,NaN,NaN,NaN,NaN
04-Apr-2017,07:45:00,-36.52197,1.529305,0,NaN,NaN,NaN,NaN
04-Apr-2017,08:00:00,-40.35714,-0.1831503,0,NaN,NaN,NaN,NaN
04-Apr-2017,08:15:00,-40.23626,-0.1434677,0,NaN,NaN,NaN,NaN
04-Apr-2017,08:30:00,-40.1456,-0.1678878,0,NaN,NaN,NaN,NaN
04-Apr-2017,08:45:00,-40.18956,-0.1678878,0,NaN,NaN,NaN,NaN
04-Apr-2017,09:00:00,-40.16758,-0.1617828,0,NaN,NaN,NaN,NaN
04-Apr-2017,09:15:00,-40.31593,-0.1907816,0,NaN,NaN,NaN,NaN
04-Apr-2017,09:30:00,-40.12362,-0.1770453,0,NaN,NaN,NaN,NaN
04-Apr-2017,09:45:00,-40.24725,-0.1984128,0,NaN,NaN,NaN,NaN
04-Apr-2017,10:00:00,-40.12637,-0.1175214,0,NaN,NaN,NaN,NaN
04-Apr-2017,10:15:00,-40.34341,-0.1800978,0,NaN,NaN,NaN,NaN
04-Apr-2017,10:30:00,-40.24451,-0.1739928,0,NaN,NaN,NaN,NaN
04-Apr-2017,10:45:00,-40.25549,-0.1800978,0,NaN,NaN,NaN,NaN
04-Apr-2017,11:00:00,-40.23626,-0.1739928,0,NaN,NaN,NaN,NaN
04-Apr-2017,11:15:00,-40.17033,-0.09920641,0,NaN,NaN,NaN,NaN
04-Apr-2017,11:30:00,-40.25824,-0.1709403,0,NaN,NaN,NaN,NaN
04-Apr-2017,11:45:00,-40.13736,-0.1800978,0,NaN,NaN,NaN,NaN
04-Apr-2017,12:00:00,-40.21978,-0.1724665,0,NaN,NaN,NaN,NaN
04-Apr-2017,12:15:00,-40.21154,-0.151099,0,NaN,NaN,NaN,NaN
04-Apr-2017,12:30:00,-40.15659,-0.1587303,0,NaN,NaN,NaN,NaN
04-Apr-2017,12:45:00,-40.32967,-0.1984128,0,NaN,NaN,NaN,NaN
04-Apr-2017,13:00:00,-40.31319,-0.1709403,0,NaN,NaN,NaN,NaN
04-Apr-2017,13:15:00,-40.23351,-0.1724665,0,NaN,NaN,NaN,NaN
04-Apr-2017,13:30:00,-40.25549,-0.1709403,0,NaN,NaN,NaN,NaN
04-Apr-2017,13:45:00,-40.13187,-0.1556778,0,NaN,NaN,NaN,NaN
04-Apr-2017,14:00:00,-40.23626,-0.1831503,0,NaN,NaN,NaN,NaN
04-Apr-2017,14:15:00,-40.12087,-0.1465202,0,NaN,NaN,NaN,NaN
04-Apr-2017,14:30:00,-40.21154,-0.1800978,0,NaN,NaN,NaN,NaN
04-Apr-2017,14:45:00,-40.10714,-0.132784,0,NaN,NaN,NaN,NaN
04-Apr-2017,15:00:00,-40.20055,-0.151099,0,NaN,NaN,NaN,NaN
04-Apr-2017,15:15:00,-40.14011,-0.1098902,0,NaN,NaN,NaN,NaN
04-Apr-2017,15:30:00,-40.34341,-0.1678878,0,NaN,NaN,NaN,NaN
04-Apr-2017,15:45:00,-40.17033,-0.1663615,0,NaN,NaN,NaN,NaN
04-Apr-2017,16:00:00,-40.22527,-0.1434677,0,NaN,NaN,NaN,NaN
04-Apr-2017,16:15:00,-40.32967,-0.1984128,0,NaN,NaN,NaN,NaN
04-Apr-2017,16:30:00,-40.18131,-0.1312577,0,NaN,NaN,NaN,NaN
04-Apr-2017,16:45:00,-40.22527,-0.08241764,0,NaN,NaN,NaN,NaN
04-Apr-2017,17:00:00,-40.32143,-0.138889,0,NaN,NaN,NaN,NaN
04-Apr-2017,17:15:00,-40.21154,-0.1404152,0,NaN,NaN,NaN,NaN
04-Apr-2017,17:30:00,-36.77197,1.49878,0,NaN,NaN,NaN,NaN
04-Apr-2017,17:45:00,-36.52747,1.524726,0,NaN,NaN,NaN,NaN
04-Apr-2017,18:00:00,-36.82967,1.610196,0,NaN,NaN,NaN,NaN
04-Apr-2017,18:15:00,-36.82417,1.652931,0,NaN,NaN,NaN,NaN
04-Apr-2017,18:30:00,-36.82967,1.677352,0,NaN,NaN,NaN,NaN
04-Apr-2017,18:45:00,-36.56593,1.469781,0,NaN,NaN,NaN,NaN
04-Apr-2017,19:00:00,-36.51923,1.652931,0,NaN,NaN,NaN,NaN
04-Apr-2017,19:15:00,-36.43131,1.66972,0,NaN,NaN,NaN,NaN
04-Apr-2017,19:30:00,-36.67033,1.73077,0,NaN,NaN,NaN,NaN
04-Apr-2017,19:45:00,-36.90385,1.567461,0,NaN,NaN,NaN,NaN
04-Apr-2017,20:00:00,-36.53021,1.639195,0,NaN,NaN,NaN,NaN
04-Apr-2017,20:15:00,-36.92582,1.515569,0,NaN,NaN,NaN,NaN
04-Apr-2017,20:30:00,-36.96154,1.514042,0,NaN,NaN,NaN,NaN
04-Apr-2017,20:45:00,-36.78021,1.51099,0,NaN,NaN,NaN,NaN
04-Apr-2017,21:00:00,-36.54945,1.678878,0,NaN,NaN,NaN,NaN
04-Apr-2017,21:15:00,-36.83241,1.58425,0,NaN,NaN,NaN,NaN
04-Apr-2017,21:30:00,-36.96978,1.628511,0,NaN,NaN,NaN,NaN
04-Apr-2017,21:45:00,-36.6978,1.549146,0,NaN,NaN,NaN,NaN
04-Apr-2017,22:00:00,-36.70879,1.69414,0,NaN,NaN,NaN,NaN
04-Apr-2017,22:15:00,-36.7967,1.514042,0,NaN,NaN,NaN,NaN
04-Apr-2017,22:30:00,-36.91483,1.579671,0,NaN,NaN,NaN,NaN
04-Apr-2017,22:45:00,-36.68132,1.495727,0,NaN,NaN,NaN,NaN
04-Apr-2017,23:00:00,-36.73076,1.659037,0,NaN,NaN,NaN,NaN
04-Apr-2017,23:15:00,-36.96978,1.616301,0,NaN,NaN,NaN,NaN
04-Apr-2017,23:30:00,-36.6978,1.744507,0,NaN,NaN,NaN,NaN
04-Apr-2017,23:45:00,-36.61813,1.561356,0,NaN,NaN,NaN,NaN
05-Apr-2017,00:00:00,-36.62637,1.597986,0,NaN,NaN,NaN,NaN
05-Apr-2017,00:15:00,-36.62088,1.456045,0,NaN,NaN,NaN,NaN
05-Apr-2017,00:30:00,-36.91758,1.659037,0,NaN,NaN,NaN,NaN
05-Apr-2017,00:45:00,-36.87912,1.659037,0,NaN,NaN,NaN,NaN
05-Apr-2017,01:00:00,-36.49725,1.59646,0,NaN,NaN,NaN,NaN
05-Apr-2017,01:15:00,-36.70055,1.512516,0,NaN,NaN,NaN,NaN
05-Apr-2017,01:30:00,-36.47801,1.640721,0,NaN,NaN,NaN,NaN
05-Apr-2017,01:45:00,-36.89835,1.588829,0,NaN,NaN,NaN,NaN
05-Apr-2017,02:00:00,-36.70879,1.683457,0,NaN,NaN,NaN,NaN
05-Apr-2017,02:15:00,-36.91209,1.623933,0,NaN,NaN,NaN,NaN
05-Apr-2017,02:30:00,-36.87087,1.622406,0,NaN,NaN,NaN,NaN
05-Apr-2017,02:45:00,-36.67307,1.468255,0,NaN,NaN,NaN,NaN
05-Apr-2017,03:00:00,-36.86263,1.51099,0,NaN,NaN,NaN,NaN
05-Apr-2017,03:15:00,-36.53571,1.520147,0,NaN,NaN,NaN,NaN
05-Apr-2017,03:30:00,-36.91758,1.636143,0,NaN,NaN,NaN,NaN
05-Apr-2017,03:45:00,-36.76099,1.579671,0,NaN,NaN,NaN,NaN
05-Apr-2017,04:00:00,-36.93681,1.710929,0,NaN,NaN,NaN,NaN
05-Apr-2017,04:15:00,-36.50274,1.57204,0,NaN,NaN,NaN,NaN
05-Apr-2017,04:30:00,-36.93956,1.619354,0,NaN,NaN,NaN,NaN
05-Apr-2017,04:45:00,-36.90659,1.558304,0,NaN,NaN,NaN,NaN
05-Apr-2017,05:00:00,-36.63187,1.561356,0,NaN,NaN,NaN,NaN
05-Apr-2017,05:15:00,-36.78846,1.553725,0,NaN,NaN,NaN,NaN
05-Apr-2017,05:30:00,-36.96154,1.646826,0,NaN,NaN,NaN,NaN
05-Apr-2017,05:45:00,-36.50549,1.65751,0,NaN,NaN,NaN,NaN
05-Apr-2017,06:00:00,-36.64011,1.541515,0,NaN,NaN,NaN,NaN
05-Apr-2017,06:15:00,-36.51373,1.59646,0,NaN,NaN,NaN,NaN
05-Apr-2017,06:30:00,-36.92857,1.628511,0,NaN,NaN,NaN,NaN
05-Apr-2017,06:45:00,-36.55219,1.7674,0,NaN,NaN,NaN,NaN
05-Apr-2017,07:00:00,-36.8489,1.63309,0,NaN,NaN,NaN,NaN
05-Apr-2017,07:15:00,-36.89285,1.643774,0,NaN,NaN,NaN,NaN
05-Apr-2017,07:30:00,-36.81593,1.671247,0,NaN,NaN,NaN,NaN
05-Apr-2017,07:45:00,-36.81593,1.616301,0,NaN,NaN,NaN,NaN
05-Apr-2017,08:00:00,-40.35714,-0.1907816,0,NaN,NaN,NaN,NaN
05-Apr-2017,08:15:00,-40.0989,-0.1129427,0,NaN,NaN,NaN,NaN
05-Apr-2017,08:30:00,-40.26373,-0.1297315,0,NaN,NaN,NaN,NaN
05-Apr-2017,08:45:00,-40.18956,-0.144994,0,NaN,NaN,NaN,NaN
05-Apr-2017,09:00:00,-40.15659,-0.1343102,0,NaN,NaN,NaN,NaN
05-Apr-2017,09:15:00,-40.21429,-0.157204,0,NaN,NaN,NaN,NaN
05-Apr-2017,09:30:00,-40.32418,-0.1495727,0,NaN,NaN,NaN,NaN
05-Apr-2017,09:45:00,-40.08516,-0.1404152,0,NaN,NaN,NaN,NaN
05-Apr-2017,10:00:00,-40.35714,-0.1724665,0,NaN,NaN,NaN,NaN
05-Apr-2017,10:15:00,-40.25824,-0.1617828,0,NaN,NaN,NaN,NaN
05-Apr-2017,10:30:00,-40.29121,-0.1678878,0,NaN,NaN,NaN,NaN
05-Apr-2017,10:45:00,-40.20329,-0.163309,0,NaN,NaN,NaN,NaN
05-Apr-2017,11:00:00,-40.25549,-0.1770453,0,NaN,NaN,NaN,NaN
05-Apr-2017,11:15:00,-40.3022,-0.1602565,0,NaN,NaN,NaN,NaN
05-Apr-2017,11:30:00,-40.24725,-0.1617828,0,NaN,NaN,NaN,NaN
05-Apr-2017,11:45:00,-40.21978,-0.1999391,0,NaN,NaN,NaN,NaN
05-Apr-2017,12:00:00,-40.22253,-0.1984128,0,NaN,NaN,NaN,NaN
05-Apr-2017,12:15:00,-40.23077,-0.1739928,0,NaN,NaN,NaN,NaN
05-Apr-2017,12:30:00,-40.24451,-0.1236265,0,NaN,NaN,NaN,NaN
05-Apr-2017,12:45:00,-40.27747,-0.1862028,0,NaN,NaN,NaN,NaN
05-Apr-2017,13:00:00,-40.10165,-0.1617828,0,NaN,NaN,NaN,NaN
05-Apr-2017,13:15:00,-40.25824,-0.1984128,0,NaN,NaN,NaN,NaN
05-Apr-2017,13:30:00,-40.27747,-0.1984128,0,NaN,NaN,NaN,NaN
05-Apr-2017,13:45:00,-40.22527,-0.1984128,0,NaN,NaN,NaN,NaN
05-Apr-2017,14:00:00,-40.13736,-0.1556778,0,NaN,NaN,NaN,NaN
05-Apr-2017,14:15:00,-40.31868,-0.1495727,0,NaN,NaN,NaN,NaN
05-Apr-2017,14:30:00,-40.18956,-0.1831503,0,NaN,NaN,NaN,NaN
05-Apr-2017,14:45:00,-40.26373,-0.1526252,0,NaN,NaN,NaN,NaN
05-Apr-2017,15:00:00,-40.16758,-0.1312577,0,NaN,NaN,NaN,NaN
05-Apr-2017,15:15:00,-40.23626,-0.157204,0,NaN,NaN,NaN,NaN
05-Apr-2017,15:30:00,-40.20329,-0.1785715,0,NaN,NaN,NaN,NaN
05-Apr-2017,15:45:00,-40.23351,-0.1373627,0,NaN,NaN,NaN,NaN
05-Apr-2017,16:00:00,-40.18131,-0.1541515,0,NaN,NaN,NaN,NaN
05-Apr-2017,16:15:00,-40.33517,-0.1343102,0,NaN,NaN,NaN,NaN
05-Apr-2017,16:30:00,-40.26648,-0.1526252,0,NaN,NaN,NaN,NaN
05-Apr-2017,16:45:00,-40.26923,-0.1541515,0,NaN,NaN,NaN,NaN
05-Apr-2017,17:00:00,-40.11538,-0.1190477,0,NaN,NaN,NaN,NaN
05-Apr-2017,17:15:00,-40.35714,-0.1617828,0,NaN,NaN,NaN,NaN
05-Apr-2017,17:30:00,-36.56593,1.65751,0,NaN,NaN,NaN,NaN
05-Apr-2017,17:45:00,-36.82143,1.541515,0,NaN,NaN,NaN,NaN
05-Apr-2017,18:00:00,-36.62088,1.527779,0,NaN,NaN,NaN,NaN
05-Apr-2017,18:15:00,-36.68681,1.688035,0,NaN,NaN,NaN,NaN
05-Apr-2017,18:30:00,-36.64285,1.494201,0,NaN,NaN,NaN,NaN
05-Apr-2017,18:45:00,-36.7967,1.684983,0,NaN,NaN,NaN,NaN
05-Apr-2017,19:00:00,-36.71977,1.558304,0,NaN,NaN,NaN,NaN
05-Apr-2017,19:15:00,-36.60439,1.561356,0,NaN,NaN,NaN,NaN
05-Apr-2017,19:30:00,-36.83516,1.46215,0,NaN,NaN,NaN,NaN
05-Apr-2017,19:45:00,-36.89285,1.49878,0,NaN,NaN,NaN,NaN
05-Apr-2017,20:00:00,-36.6511,1.504885,0,NaN,NaN,NaN,NaN
05-Apr-2017,20:15:00,-36.45329,1.578145,0,NaN,NaN,NaN,NaN
05-Apr-2017,20:30:00,-36.64285,1.697193,0,NaN,NaN,NaN,NaN
05-Apr-2017,20:45:00,-36.64011,1.736875,0,NaN,NaN,NaN,NaN
05-Apr-2017,21:00:00,-36.8956,1.666668,0,NaN,NaN,NaN,NaN
05-Apr-2017,21:15:00,-36.85989,1.707877,0,NaN,NaN,NaN,NaN
05-Apr-2017,21:30:00,-36.85165,1.683457,0,NaN,NaN,NaN,NaN
05-Apr-2017,21:45:00,-36.90659,1.683457,0,NaN,NaN,NaN,NaN
05-Apr-2017,22:00:00,-36.61813,1.500306,0,NaN,NaN,NaN,NaN
05-Apr-2017,22:15:00,-36.91483,1.614775,0,NaN,NaN,NaN,NaN
05-Apr-2017,22:30:00,-36.91758,1.51099,0,NaN,NaN,NaN,NaN
05-Apr-2017,22:45:00,-36.67583,1.562883,0,NaN,NaN,NaN,NaN
05-Apr-2017,23:00:00,-36.66483,1.761295,0,NaN,NaN,NaN,NaN
05-Apr-2017,23:15:00,-36.94231,1.675825,0,NaN,NaN,NaN,NaN
05-Apr-2017,23:30:00,-36.58516,1.480465,0,NaN,NaN,NaN,NaN
05-Apr-2017,23:45:00,-36.71977,1.533884,0,NaN,NaN,NaN,NaN
06-Apr-2017,00:00:00,-36.43406,1.48657,0,NaN,NaN,NaN,NaN
06-Apr-2017,00:15:00,-36.78571,1.529305,0,NaN,NaN,NaN,NaN
06-Apr-2017,00:30:00,-36.67583,1.770453,0,NaN,NaN,NaN,NaN
06-Apr-2017,00:45:00,-36.62363,1.544567,0,NaN,NaN,NaN,NaN
06-Apr-2017,01:00:00,-36.48901,1.602565,0,NaN,NaN,NaN,NaN
06-Apr-2017,01:15:00,-36.86263,1.666668,0,NaN,NaN,NaN,NaN
06-Apr-2017,01:30:00,-36.5989,1.69414,0,NaN,NaN,NaN,NaN
06-Apr-2017,01:45:00,-36.68132,1.800978,0,NaN,NaN,NaN,NaN
06-Apr-2017,02:00:00,-36.50824,1.614775,0,NaN,NaN,NaN,NaN
06-Apr-2017,02:15:00,-36.63187,1.63309,0,NaN,NaN,NaN,NaN
06-Apr-2017,02:30:00,-36.90385,1.688035,0,NaN,NaN,NaN,NaN
06-Apr-2017,02:45:00,-36.85165,1.639195,0,NaN,NaN,NaN,NaN
06-Apr-2017,03:00:00,-36.69231,1.555251,0,NaN,NaN,NaN,NaN
06-Apr-2017,03:15:00,-37.00549,1.536936,0,NaN,NaN,NaN,NaN
06-Apr-2017,03:30:00,-36.84065,1.60867,0,NaN,NaN,NaN,NaN
06-Apr-2017,03:45:00,-36.86263,1.692614,0,NaN,NaN,NaN,NaN
06-Apr-2017,04:00:00,-36.95055,1.655984,0,NaN,NaN,NaN,NaN
06-Apr-2017,04:15:00,-36.9011,1.494201,0,NaN,NaN,NaN,NaN
06-Apr-2017,04:30:00,-36.97253,1.66972,0,NaN,NaN,NaN,NaN
06-Apr-2017,04:45:00,-36.81593,1.770453,0,NaN,NaN,NaN,NaN
06-Apr-2017,05:00:00,-36.92582,1.613249,0,NaN,NaN,NaN,NaN
06-Apr-2017,05:15:00,-36.71977,1.764348,0,NaN,NaN,NaN,NaN
06-Apr-2017,05:30:00,-36.65385,1.532358,0,NaN,NaN,NaN,NaN
06-Apr-2017,05:45:00,-36.76373,1.663615,0,NaN,NaN,NaN,NaN
06-Apr-2017,06:00:00,-36.71977,1.744507,0,NaN,NaN,NaN,NaN
06-Apr-2017,06:15:00,-36.61538,1.457571,0,NaN,NaN,NaN,NaN
06-Apr-2017,06:30:00,-36.74175,1.63309,0,NaN,NaN,NaN,NaN
06-Apr-2017,06:45:00,-36.96429,1.622406,0,NaN,NaN,NaN,NaN
06-Apr-2017,07:00:00,-36.73901,1.475886,0,NaN,NaN,NaN,NaN
06-Apr-2017,07:15:00,-36.9478,1.509464,0,NaN,NaN,NaN,NaN
06-Apr-2017,07:30:00,-36.91758,1.622406,0,NaN,NaN,NaN,NaN
06-Apr-2017,07:45:00,-36.95879,1.48657,0,NaN,NaN,NaN,NaN
06-Apr-2017,08:00:00,-40.34341,-0.1907816,0,NaN,NaN,NaN,NaN
06-Apr-2017,08:15:00,-40.24725,-0.1373627,0,NaN,NaN,NaN,NaN
06-Apr-2017,08:30:00,-40.21429,-0.1800978,0,NaN,NaN,NaN,NaN
06-Apr-2017,08:45:00,-40.16209,-0.1236265,0,NaN,NaN,NaN,NaN
06-Apr-2017,09:00:00,-40.35714,-0.1831503,0,NaN,NaN,NaN,NaN
06-Apr-2017,09:15:00,-40.25549,-0.1297315,0,NaN,NaN,NaN,NaN
06-Apr-2017,09:30:00,-40.11538,-0.1556778,0,NaN,NaN,NaN,NaN
06-Apr-2017,09:45:00,-40.13736,-0.1907816,0,NaN,NaN,NaN,NaN
06-Apr-2017,10:00:00,-40.35714,-0.1984128,0,NaN,NaN,NaN,NaN
06-Apr-2017,10:15:00,-40.10714,-0.1358365,0,NaN,NaN,NaN,NaN
06-Apr-2017,10:30:00,-40.22253,-0.1617828,0,NaN,NaN,NaN,NaN
06-Apr-2017,10:45:00,-40.18956,-0.138889,0,NaN,NaN,NaN,NaN
06-Apr-2017,11:00:00,-40.32418,-0.1007327,0,NaN,NaN,NaN,NaN
06-Apr-2017,11:15:00,-40.05769,-0.1602565,0,NaN,NaN,NaN,NaN
06-Apr-2017,11:30:00,-40.34341,-0.175519,0,NaN,NaN,NaN,NaN
06-Apr-2017,11:45:00,-40.15659,-0.1862028,0,NaN,NaN,NaN,NaN
06-Apr-2017,12:00:00,-40.18131,-0.1617828,0,NaN,NaN,NaN,NaN
06-Apr-2017,12:15:00,-40.23626,-0.1785715,0,NaN,NaN,NaN,NaN
06-Apr-2017,12:30:00,-40.35714,-0.175519,0,NaN,NaN,NaN,NaN
06-Apr-2017,12:45:00,-40.11813,-0.1434677,0,NaN,NaN,NaN,NaN
06-Apr-2017,13:00:00,-40.29121,-0.1907816,0,NaN,NaN,NaN,NaN
06-Apr-2017,13:15:00,-40.15659,-0.120574,0,NaN,NaN,NaN,NaN
06-Apr-2017,13:30:00,-40.23351,-0.1251527,0,NaN,NaN,NaN,NaN
06-Apr-2017,13:45:00,-40.22802,-0.1602565,0,NaN,NaN,NaN,NaN
06-Apr-2017,14:00:00,-40.25824,-0.1663615,0,NaN,NaN,NaN,NaN
06-Apr-2017,14:15:00,-40.34341,-0.1984128,0,NaN,NaN,NaN,NaN
06-Apr-2017,14:30:00,-40.26923,-0.1923078,0,NaN,NaN,NaN,NaN
06-Apr-2017,14:45:00,-40.32143,-0.1526252,0,NaN,NaN,NaN,NaN
06-Apr-2017,15:00:00,-40.28022,-0.1114164,0,NaN,NaN,NaN,NaN
06-Apr-2017,15:15:00,-40.14835,-0.1175214,0,NaN,NaN,NaN,NaN
06-Apr-2017,15:30:00,-40.23351,-0.1541515,0,NaN,NaN,NaN,NaN
06-Apr-2017,15:45:00,-40.12362,-0.2106228,0,NaN,NaN,NaN,NaN
