QBG_YMD,QBG_TIME,QBG_AirTF,QBG_RH,QBG_Rainfall_Tot,QBG_VWC1,QBG_VWC2,QBG_VWC3,QBG_VWC4
18-09-2017,08:15:00,68.88469,90.39688,0,0.1596,0.1363,0.3916,0.2907
18-09-2017,08:30:00,68.92314,90.00768,0,0.1596,0.1364,0.3927,0.2907
18-09-2017,08:45:00,68.67863,90.98754,0,0.1596,0.1364,0.3927,0.2907
18-09-2017,09:00:00,69.28029,91.28669,0,0.1596,0.1363,0.3932,0.2914
18-09-2017,09:15:00,68.84622,90.85323,0,0.1589,0.1364,0.3927,0.2907
18-09-2017,09:30:00,69.40665,91.84682,0,0.1589,0.1364,0.3927,0.2907
18-09-2017,09:45:00,69.38194,91.64078,0,0.1589,0.1364,0.3927,0.2907
18-09-2017,10:00:00,69.44238,91.39658,0,0.1589,0.1364,0.3927,0.2907
18-09-2017,10:15:00,70.18414,90.45946,0,0.1589,0.1363,0.3949,0.2907
18-09-2017,10:30:00,70.01656,89.94969,0,0.1589,0.1364,0.3949,0.2907
18-09-2017,10:45:00,70.09622,89.58492,0,0.1589,0.1364,0.3938,0.2907
18-09-2017,11:00:00,70.51929,89.61239,0,0.1589,0.1364,0.3938,0.2907
18-09-2017,11:15:00,70.78304,88.98815,0,0.1589,0.1364,0.3938,0.2907
18-09-2017,11:30:00,70.36821,88.09682,0,0.1589,0.1363,0.3938,0.2907
18-09-2017,11:45:00,70.67865,87.468,0,0.1589,0.1364,0.3943,0.2907
19-09-2017,12:00:00,70.55502,87.16122,0,0.1589,0.1364,0.3943,0.2907
19-09-2017,12:15:00,70.41765,87.44969,0,0.1589,0.1364,0.3943,0.2907
19-09-2017,12:30:00,70.49458,88.16855,0,0.1589,0.1364,0.3938,0.2907
19-09-2017,12:45:00,70.76106,88.68443,0,0.1589,0.1364,0.3938,0.2907
19-09-2017,01:00:00,70.49458,87.82973,0,0.1589,0.1364,0.3938,0.29
19-09-2017,01:15:00,70.09897,88.39597,0,0.1589,0.1364,0.3943,0.29
19-09-2017,01:30:00,70.2281,88.51807,0,0.1589,0.1363,0.3943,0.29
19-09-2017,01:45:00,70.62369,88.4555,0,0.1589,0.1364,0.3938,0.29
19-09-2017,02:00:00,69.7693,88.95,0,0.1589,0.1364,0.3938,0.29
19-09-2017,02:15:00,69.64842,89.55286,0,0.1589,0.1364,0.3943,0.29
19-09-2017,02:30:00,69.62369,89.7757,0,0.1589,0.1363,0.3938,0.29
19-09-2017,02:45:00,70.25282,89.90237,0,0.1589,0.1363,0.3938,0.2901
19-09-2017,03:00:00,70.14018,89.8978,0,0.1589,0.1363,0.3938,0.2901
19-09-2017,03:15:00,69.72809,89.83217,0,0.1589,0.1364,0.3938,0.2894
19-09-2017,03:30:00,69.63194,89.60934,0,0.1589,0.1364,0.3938,0.2901
19-09-2017,03:45:00,70.14018,89.58645,0,0.1589,0.1364,0.3938,0.2901
19-09-2017,04:00:00,69.92315,89.6246,0,0.1589,0.1364,0.3932,0.2901
19-09-2017,04:15:00,69.69238,89.82454,0,0.1589,0.1364,0.3938,0.2901
19-09-2017,04:30:00,69.85446,89.41703,0,0.1589,0.1363,0.3938,0.29
19-09-2017,04:45:00,69.78304,89.1942,0,0.1589,0.1363,0.3938,0.29
19-09-2017,05:00:00,70.17589,88.89047,0,0.1589,0.1364,0.3938,0.2901
19-09-2017,05:15:00,69.67589,88.62643,0,0.1589,0.1364,0.3938,0.2901
19-09-2017,05:30:00,70.71985,88.3746,0,0.1589,0.1364,0.3938,0.2901
19-09-2017,05:45:00,69.98358,88.0953,0,0.1589,0.1363,0.3938,0.29
19-09-2017,06:00:00,69.62643,87.63284,0,0.1589,0.1364,0.3938,0.2901
19-09-2017,06:15:00,69.64842,87.88925,0,0.1589,0.1363,0.3938,0.2894
19-09-2017,06:30:00,70.02205,87.60842,0,0.1589,0.1364,0.3938,0.2894
19-09-2017,06:45:00,69.96436,86.9613,0,0.1589,0.1364,0.3938,0.2894
19-09-2017,07:00:00,69.65941,86.54615,0,0.1589,0.1364,0.3938,0.2894
19-09-2017,07:15:00,70.19512,86.18137,0,0.1589,0.1363,0.3938,0.2894
19-09-2017,07:30:00,70.06325,86.131,0,0.1589,0.1364,0.3938,0.2894
19-09-2017,07:45:00,70.13467,86.94603,0,0.1589,0.1363,0.3938,0.2901
19-09-2017,08:00:00,36.77752,81.04858,0,0.1589,0.1364,0.3943,0.2894
19-09-2017,08:15:00,68.0605,85.14505,0,0.1589,0.1364,0.3943,0.2888
19-09-2017,08:30:00,69.47534,85.6426,0,0.1589,0.1364,0.3938,0.2888
19-09-2017,08:45:00,76.01105,86.45763,0,0.1589,0.1364,0.3938,0.2901
19-09-2017,09:00:00,72.45063,81.25005,0,0.1589,0.1364,0.3938,0.2901
19-09-2017,09:15:00,72.577,78.92709,0,0.1589,0.1364,0.3938,0.2894
19-09-2017,09:30:00,72.89568,78.8401,0,0.1582,0.1363,0.3938,0.2901
19-09-2017,09:45:00,73.25007,77.75494,0,0.1582,0.1364,0.3938,0.2901
19-09-2017,10:00:00,73.46161,77.36727,0.01,0.1582,0.1364,0.3938,0.2888
19-09-2017,10:15:00,73.5193,76.19662,0,0.1582,0.1364,0.3938,0.2888
19-09-2017,10:30:00,73.42314,75.68381,0,0.1582,0.1364,0.3932,0.2888
19-09-2017,10:45:00,75.58524,70.07788,0,0.1582,0.1364,0.3932,0.2888
19-09-2017,11:00:00,74.92863,71.38741,0,0.1582,0.1364,0.3932,0.2887
19-09-2017,11:15:00,75.58798,69.49485,0,0.1582,0.1357,0.3932,0.2894
19-09-2017,11:30:00,74.76656,72.52905,0,0.1575,0.1357,0.3932,0.2888
19-09-2017,11:45:00,74.74458,71.10353,0,0.1575,0.1357,0.3932,0.2888
19-09-2017,12:00:00,76.48083,68.95762,0,0.1575,0.1357,0.3932,0.2888
19-09-2017,12:15:00,76.93688,67.44052,0,0.1575,0.1357,0.3932,0.2888
19-09-2017,12:30:00,77.10172,65.08398,0,0.1575,0.1356,0.3932,0.2888
19-09-2017,12:45:00,76.02754,67.51073,0,0.1575,0.1357,0.3932,0.2888
19-09-2017,01:00:00,76.75009,71.10811,0,0.1568,0.1357,0.3927,0.2881
19-09-2017,01:15:00,77.06052,65.29156,0,0.1568,0.1357,0.3927,0.2881
19-09-2017,01:30:00,77.67865,61.92159,0,0.1568,0.135,0.3927,0.2881
19-09-2017,01:45:00,78.76932,61.80865,0,0.1568,0.135,0.3927,0.2881
19-09-2017,02:00:00,77.74184,63.66762,0,0.1568,0.135,0.3927,0.2881
19-09-2017,02:15:00,77.14568,74.05224,0,0.1561,0.135,0.3927,0.2881
19-09-2017,02:30:00,74.51656,76.53393,0,0.1561,0.1349,0.3927,0.2874
19-09-2017,02:45:00,72.76105,86.15237,0,0.1568,0.135,0.3927,0.2874
19-09-2017,03:00:00,70.15666,89.36361,0,0.1568,0.1349,0.3927,0.2861
19-09-2017,03:15:00,68.72809,91.60873,0,0.1568,0.1357,0.3921,0.2861
19-09-2017,03:30:00,68.52754,92.78699,0,0.1568,0.1356,0.3916,0.2861
19-09-2017,03:45:00,68.03029,92.83889,0,0.1575,0.1356,0.3921,0.2861
19-09-2017,04:00:00,68.79128,93.73327,0,0.1575,0.1356,0.391,0.2861
19-09-2017,04:15:00,68.16765,92.93504,0,0.1575,0.1363,0.391,0.2861
19-09-2017,04:30:00,68.56601,91.81783,0,0.1575,0.1363,0.3916,0.2861
19-09-2017,04:45:00,68.37094,89.85812,0,0.1576,0.1363,0.3916,0.2861
19-09-2017,05:00:00,70.09897,88.89964,0,0.1575,0.1363,0.3916,0.2861
19-09-2017,05:15:00,71.28578,86.45305,0,0.1576,0.1363,0.3921,0.2861
19-09-2017,05:30:00,73.21711,87.37795,0,0.1583,0.1363,0.3921,0.2861
19-09-2017,05:45:00,71.32699,87.85873,0,0.1583,0.1363,0.3921,0.2861
19-09-2017,06:00:00,71.50557,86.35231,0,0.1583,0.1363,0.3921,0.2861
19-09-2017,06:15:00,70.54128,84.53149,0,0.1583,0.1363,0.3916,0.2867
19-09-2017,06:30:00,70.74731,84.33308,0,0.1582,0.1363,0.3916,0.2868
19-09-2017,06:45:00,69.98083,85.97686,0,0.1583,0.1363,0.3921,0.2867
19-09-2017,07:00:00,68.80776,91.5492,0,0.1582,0.1363,0.3921,0.2867
19-09-2017,07:15:00,68.45612,92.78546,0,0.1583,0.1363,0.3927,0.2867
19-09-2017,07:30:00,68.42316,91.23327,0,0.1583,0.1363,0.3927,0.2868
19-09-2017,07:45:00,69.05502,89.82912,0,0.1589,0.1363,0.3921,0.2867
19-09-2017,08:00:00,69.23909,86.80561,0,0.159,0.1363,0.3921,0.2867
19-09-2017,08:15:00,69.61545,85.99517,0,0.159,0.1363,0.3927,0.2867
19-09-2017,08:30:00,69.41766,87.48174,0,0.159,0.1363,0.3927,0.2867
19-09-2017,08:45:00,69.9726,85.18778,0,0.159,0.1363,0.3927,0.2868
19-09-2017,09:00:00,69.55777,85.91581,0,0.159,0.1363,0.3921,0.2867
19-09-2017,09:15:00,69.72809,85.03973,0,0.159,0.1363,0.3927,0.2867
19-09-2017,09:30:00,70.39568,84.18046,0,0.159,0.1363,0.3921,0.2867
19-09-2017,09:45:00,70.41765,84.00341,0,0.159,0.137,0.3921,0.2867
19-09-2017,10:00:00,70.80226,83.44785,0,0.159,0.137,0.3921,0.2867
19-09-2017,10:15:00,70.59897,84.01104,0,0.159,0.137,0.3921,0.2868
19-09-2017,10:30:00,70.6814,82.90298,0,0.159,0.137,0.3921,0.2874
19-09-2017,10:45:00,70.10172,82.98692,0,0.159,0.137,0.3921,0.2874
19-09-2017,11:00:00,70.2226,82.37032,0,0.159,0.137,0.3916,0.2874
19-09-2017,11:15:00,71.19511,81.4271,0,0.1589,0.1369,0.3916,0.2874
19-09-2017,11:30:00,70.87918,80.99822,0,0.159,0.1369,0.3916,0.2874
19-09-2017,11:45:00,71.13469,80.9097,0,0.1589,0.137,0.3927,0.2874
20-09-2017,12:00:00,71.60446,80.44724,0,0.159,0.137,0.3927,0.2874
20-09-2017,12:15:00,71.09073,80.46404,0,0.1589,0.137,0.3921,0.2874
20-09-2017,12:30:00,71.22534,80.2702,0,0.1597,0.137,0.3927,0.2874
20-09-2017,12:45:00,71.32699,79.38192,0,0.1596,0.1369,0.3921,0.2874
20-09-2017,01:00:00,71.13194,79.95121,0,0.1596,0.1369,0.3916,0.2874
20-09-2017,01:15:00,70.64293,79.52996,0,0.1597,0.137,0.3916,0.2874
20-09-2017,01:30:00,70.78029,79.43381,0,0.1597,0.137,0.3916,0.2874
20-09-2017,01:45:00,70.47809,79.46891,0,0.1597,0.137,0.3916,0.2874
20-09-2017,02:00:00,70.98633,79.6658,0,0.1597,0.137,0.3916,0.2874
20-09-2017,02:15:00,70.44788,81.17068,0,0.1596,0.137,0.3916,0.2874
20-09-2017,02:30:00,70.67039,79.76348,0,0.1596,0.137,0.3916,0.2874
20-09-2017,02:45:00,70.76656,80.95701,0,0.1597,0.1377,0.3916,0.2875
20-09-2017,03:00:00,71.00007,79.55591,0,0.1597,0.1377,0.3916,0.2874
20-09-2017,03:15:00,71.17314,79.03699,0,0.1597,0.1377,0.3916,0.2874
20-09-2017,03:30:00,71.23358,79.52386,0,0.1597,0.1377,0.3916,0.2874
20-09-2017,03:45:00,70.57424,80.05194,0,0.1597,0.1377,0.3916,0.2874
20-09-2017,04:00:00,70.04402,81.59499,0,0.1597,0.1377,0.3916,0.2874
20-09-2017,04:15:00,70.2226,82.01624,0,0.1596,0.1377,0.3916,0.2874
20-09-2017,04:30:00,70.17589,80.98296,0,0.1597,0.1377,0.3916,0.2874
20-09-2017,04:45:00,70.69513,79.66428,0,0.1597,0.1377,0.3916,0.2874
20-09-2017,05:00:00,70.70062,79.55744,0,0.1596,0.1377,0.3916,0.2874
20-09-2017,05:15:00,70.78304,78.9561,0,0.1597,0.1377,0.3916,0.2874
20-09-2017,05:30:00,71.077,78.19449,0,0.1597,0.1377,0.3916,0.2874
20-09-2017,05:45:00,71.07425,78.29675,0,0.1597,0.1377,0.3916,0.2874
20-09-2017,06:00:00,71.077,78.51806,0,0.1597,0.1377,0.3916,0.2874
20-09-2017,06:15:00,71.00556,78.10751,0,0.1597,0.1377,0.3916,0.2874
20-09-2017,06:30:00,70.62645,79.26287,0,0.1597,0.1376,0.3922,0.2874
20-09-2017,06:45:00,70.26381,80.50219,0,0.1596,0.1377,0.3921,0.2874
20-09-2017,07:00:00,70.2281,80.04889,0,0.1597,0.1376,0.3921,0.2874
20-09-2017,07:15:00,70.34073,80.4213,0,0.1604,0.1377,0.3916,0.2874
20-09-2017,07:30:00,71.34898,80.56934,0,0.1604,0.1377,0.3921,0.2874
20-09-2017,07:45:00,72.10722,80.98753,0,0.1604,0.1377,0.3916,0.2874
20-09-2017,08:00:00,38.23906,74.36208,0,0.1604,0.1377,0.3922,0.2874
20-09-2017,08:15:00,71.0715,78.87673,0,0.1604,0.1377,0.3921,0.2874
20-09-2017,08:30:00,71.42039,78.61269,0,0.1604,0.1377,0.3922,0.2874
20-09-2017,08:45:00,73.67041,78.03423,0,0.1604,0.1377,0.3921,0.2874
20-09-2017,09:00:00,73.19788,76.17068,0,0.1603,0.1377,0.3916,0.2867
20-09-2017,09:15:00,73.86819,75.5434,0,0.1597,0.1377,0.3916,0.2867
20-09-2017,09:30:00,75.06326,72.12001,0,0.1597,0.1377,0.3916,0.2868
20-09-2017,09:45:00,75.5825,72.24211,0,0.1597,0.1377,0.3916,0.2868
20-09-2017,10:00:00,76.89292,70.41061,0,0.1597,0.1377,0.3916,0.2867
20-09-2017,10:15:00,76.7171,70.5556,0,0.1597,0.1377,0.3922,0.2868
20-09-2017,10:30:00,77.51931,68.4219,0,0.1597,0.1377,0.3921,0.2868
20-09-2017,10:45:00,78.0825,66.12946,0,0.1597,0.1377,0.3921,0.2868
20-09-2017,11:00:00,76.84623,68.98204,0,0.1597,0.1377,0.3916,0.2868
20-09-2017,11:15:00,76.316,69.40786,0,0.1597,0.1377,0.3916,0.2868
20-09-2017,11:30:00,76.71436,71.80254,0,0.1597,0.1377,0.3916,0.2868
20-09-2017,11:45:00,78.62095,67.60688,0,0.1597,0.137,0.3916,0.2868
20-09-2017,12:00:00,78.14293,69.12398,0,0.1597,0.137,0.3916,0.2868
20-09-2017,12:15:00,79.29953,64.61237,0,0.159,0.137,0.3916,0.2867
20-09-2017,12:30:00,79.11546,65.53271,0,0.1589,0.137,0.3916,0.2868
20-09-2017,12:45:00,78.90117,63.06475,0,0.159,0.137,0.3916,0.2867
20-09-2017,01:00:00,79.59897,67.29705,0,0.1589,0.137,0.391,0.2868
20-09-2017,01:15:00,79.85172,61.47592,0,0.1589,0.137,0.391,0.2861
20-09-2017,01:30:00,80.08249,64.30712,0,0.1589,0.137,0.391,0.2861
20-09-2017,01:45:00,78.70336,64.97257,0,0.1589,0.137,0.391,0.2861
20-09-2017,02:00:00,77.88194,67.55346,0,0.159,0.1369,0.391,0.2861
20-09-2017,02:15:00,78.27481,65.26256,0,0.1589,0.137,0.391,0.2861
20-09-2017,02:30:00,78.63744,64.74363,0,0.1582,0.1363,0.391,0.2861
20-09-2017,02:45:00,78.46437,64.71768,0,0.1582,0.1363,0.391,0.2861
20-09-2017,03:00:00,79.3215,64.72531,0,0.1582,0.1363,0.391,0.2861
20-09-2017,03:15:00,79.20338,63.49516,0,0.1582,0.1363,0.391,0.2861
20-09-2017,03:30:00,78.74184,63.8172,0,0.1582,0.1363,0.391,0.2861
20-09-2017,03:45:00,79.65392,63.80956,0,0.1583,0.1363,0.3905,0.2861
20-09-2017,04:00:00,78.45338,65.10993,0,0.1582,0.1363,0.3905,0.2861
20-09-2017,04:15:00,78.2858,63.93777,0,0.1582,0.1363,0.3905,0.2861
20-09-2017,04:30:00,78.2336,66.2302,0,0.1582,0.1363,0.3905,0.2861
20-09-2017,04:45:00,77.88194,63.80956,0,0.1575,0.1363,0.3905,0.2861
20-09-2017,05:00:00,78.64019,66.66671,0,0.1575,0.1363,0.3905,0.2861
20-09-2017,05:15:00,78.76106,65.45334,0,0.1575,0.1363,0.3905,0.2861
20-09-2017,05:30:00,78.15666,67.08186,0,0.1575,0.1363,0.3905,0.2861
20-09-2017,05:45:00,77.90666,64.69327,0,0.1575,0.1363,0.3899,0.2861
20-09-2017,06:00:00,77.90666,65.48844,0,0.1576,0.1363,0.3899,0.2861
20-09-2017,06:15:00,77.79951,64.40176,0,0.1575,0.1363,0.3899,0.2854
20-09-2017,06:30:00,77.39568,65.62428,0,0.1575,0.1363,0.3899,0.2854
20-09-2017,06:45:00,77.21161,65.51134,0,0.1575,0.1363,0.3899,0.2854
20-09-2017,07:00:00,76.87644,66.4622,0,0.1575,0.1363,0.3899,0.2854
20-09-2017,07:15:00,75.5605,67.02081,0,0.1575,0.1363,0.3899,0.2854
20-09-2017,07:30:00,75.55775,67.29095,0,0.1575,0.1363,0.3905,0.2854
20-09-2017,07:45:00,75.50832,67.14748,0,0.1575,0.1363,0.3899,0.2854
20-09-2017,08:00:00,75.62645,67.31689,0,0.1575,0.1363,0.3899,0.2854
20-09-2017,08:15:00,75.21986,66.83307,0,0.1575,0.1363,0.3899,0.2854
20-09-2017,08:30:00,75.06326,67.22532,0,0.1576,0.1363,0.3899,0.2854
20-09-2017,08:45:00,75.20336,66.3401,0,0.1575,0.1363,0.3899,0.2854
20-09-2017,09:00:00,74.9726,66.91091,0,0.1575,0.1363,0.3899,0.2854
20-09-2017,09:15:00,74.39292,66.87886,0,0.1576,0.1363,0.3899,0.2867
20-09-2017,09:30:00,74.64293,68.53484,0,0.1575,0.1363,0.3899,0.2867
20-09-2017,09:45:00,74.53304,68.59895,0,0.1576,0.1363,0.3899,0.2867
20-09-2017,10:00:00,74.327,69.5498,0,0.1575,0.1363,0.3899,0.2861
20-09-2017,10:15:00,74.06326,70.57239,0,0.1576,0.1363,0.3899,0.2854
20-09-2017,10:30:00,73.58524,70.48081,0,0.1576,0.1362,0.3899,0.2854
20-09-2017,10:45:00,73.59074,71.08521,0,0.1569,0.1363,0.3899,0.2854
20-09-2017,11:00:00,74.18689,70.67312,0,0.1568,0.1363,0.3899,0.2854
20-09-2017,11:15:00,73.39842,72.02081,0,0.1569,0.1364,0.3899,0.2854
20-09-2017,11:30:00,73.18689,71.90328,0,0.1568,0.1363,0.3899,0.2854
20-09-2017,11:45:00,73.14017,71.4744,0,0.1568,0.1363,0.3899,0.2854
21-09-2017,12:00:00,73.5193,72.1307,0,0.1568,0.1363,0.3899,0.2854
21-09-2017,12:15:00,73.28579,72.50463,0,0.1568,0.1357,0.3899,0.2854
21-09-2017,12:30:00,73.35448,72.31537,0,0.1569,0.1356,0.3899,0.2854
21-09-2017,12:45:00,72.53305,73.80957,0,0.1568,0.1356,0.3899,0.2854
21-09-2017,01:00:00,72.61546,73.85078,0,0.1569,0.1356,0.3899,0.2854
21-09-2017,01:15:00,72.43963,74.77416,0,0.1569,0.1356,0.3894,0.2854
21-09-2017,01:30:00,72.19788,74.96189,0,0.1569,0.1357,0.3894,0.2854
21-09-2017,01:45:00,72.24184,74.46892,0,0.1568,0.1356,0.3894,0.2854
21-09-2017,02:00:00,72.17315,75.19083,0,0.1569,0.1356,0.3894,0.2854
21-09-2017,02:15:00,72.46436,74.42617,0,0.1569,0.1356,0.3894,0.2847
21-09-2017,02:30:00,72.39018,74.81843,0,0.1569,0.1356,0.3894,0.2854
21-09-2017,02:45:00,72.16766,76.57666,0,0.1569,0.1356,0.3894,0.2847
21-09-2017,03:00:00,72.12919,75.50372,0,0.1569,0.1356,0.3894,0.2847
21-09-2017,03:15:00,72.10172,76.71861,0,0.1569,0.1356,0.3894,0.2847
21-09-2017,03:30:00,72.18963,76.60872,0,0.1569,0.1357,0.3894,0.2847
21-09-2017,03:45:00,72.12095,76.12642,0,0.1569,0.1356,0.3894,0.2847
21-09-2017,04:00:00,72.12095,75.93869,0,0.1569,0.1356,0.3894,0.2847
21-09-2017,04:15:00,72.32973,75.05041,0,0.1569,0.1356,0.3894,0.2847
21-09-2017,04:30:00,72.15942,74.60933,0,0.1569,0.1356,0.3894,0.2847
21-09-2017,04:45:00,71.98633,74.52691,0,0.1568,0.1356,0.3894,0.2847
21-09-2017,05:00:00,71.89842,74.89626,0,0.1569,0.1356,0.3894,0.2847
21-09-2017,05:15:00,71.46161,75.77538,0,0.1569,0.1356,0.3888,0.2847
21-09-2017,05:30:00,71.63743,76.71251,0,0.1569,0.1357,0.3888,0.2847
21-09-2017,05:45:00,71.46985,76.13711,0,0.1569,0.1356,0.3894,0.2847
21-09-2017,06:00:00,70.83524,75.95243,0,0.1568,0.1357,0.3894,0.2847
21-09-2017,06:15:00,70.95886,76.76287,0,0.1568,0.1356,0.3894,0.2847
21-09-2017,06:30:00,71.29128,77.80835,0,0.1569,0.1356,0.3888,0.2847
21-09-2017,06:45:00,70.92039,79.17435,0,0.1569,0.1357,0.3888,0.2847
21-09-2017,07:00:00,70.76106,80.40451,0,0.1569,0.1357,0.3888,0.2848
21-09-2017,07:15:00,71.58249,80.37093,0,0.1569,0.1357,0.3888,0.2848
21-09-2017,07:30:00,72.75831,81.2821,0,0.1569,0.1356,0.3888,0.2841
21-09-2017,07:45:00,71.99731,79.46587,0,0.1569,0.1357,0.3888,0.2841
21-09-2017,08:00:00,39.35445,72.73662,0,0.1568,0.1357,0.3888,0.2841
21-09-2017,08:15:00,73.077,75.75707,0,0.1569,0.1356,0.3888,0.2841
21-09-2017,08:30:00,73.29403,74.52691,0,0.1569,0.1357,0.3888,0.2841
21-09-2017,08:45:00,74.10172,72.9976,0,0.1562,0.1356,0.3888,0.2841
21-09-2017,09:00:00,74.92041,70.88985,0,0.1562,0.1356,0.3888,0.2841
21-09-2017,09:15:00,74.04404,72.52599,0,0.1561,0.1357,0.3888,0.2841
21-09-2017,09:30:00,74.74732,71.55225,0,0.1562,0.1357,0.3883,0.2841
21-09-2017,09:45:00,76.32151,66.85749,0,0.1561,0.1357,0.3883,0.2834
21-09-2017,10:00:00,77.45063,64.7879,0,0.1562,0.1356,0.3883,0.2834
21-09-2017,10:15:00,78.4726,59.65205,0,0.1561,0.1357,0.3883,0.2834
21-09-2017,10:30:00,78.56327,62.37031,0,0.1562,0.1356,0.3883,0.2834
21-09-2017,10:45:00,78.09074,61.89564,0,0.1562,0.135,0.3883,0.2834
21-09-2017,11:00:00,78.93414,59.67342,0,0.1554,0.135,0.3883,0.2834
21-09-2017,11:15:00,79.29402,60.12825,0,0.1555,0.135,0.3883,0.2834
21-09-2017,11:30:00,79.19514,57.73508,0,0.1555,0.135,0.3877,0.2834
21-09-2017,11:45:00,79.32974,57.20242,0,0.1555,0.135,0.3877,0.2827
21-09-2017,12:00:00,79.52754,57.59924,0,0.1555,0.135,0.3877,0.2827
21-09-2017,12:15:00,79.17315,58.58978,0,0.1555,0.135,0.3877,0.2827
21-09-2017,12:30:00,79.43964,59.90999,0,0.1547,0.135,0.3877,0.2827
21-09-2017,12:45:00,79.16766,59.0736,0,0.1547,0.135,0.3877,0.2827
21-09-2017,01:00:00,79.09898,59.69784,0,0.1547,0.1343,0.3877,0.2827
21-09-2017,01:15:00,80.4259,58.12122,0,0.1547,0.1343,0.3877,0.2827
21-09-2017,01:30:00,79.19787,59.21249,0,0.1548,0.1343,0.3877,0.2827
21-09-2017,01:45:00,79.56326,57.53361,0,0.1547,0.1343,0.3877,0.2827
21-09-2017,02:00:00,79.55502,57.18105,0,0.1547,0.1343,0.3871,0.2821
21-09-2017,02:15:00,78.99733,56.65297,0,0.154,0.1343,0.3871,0.2827
21-09-2017,02:30:00,79.75008,56.5675,0,0.154,0.1343,0.3871,0.2827
21-09-2017,02:45:00,80.42865,56.51255,0,0.1541,0.1343,0.3871,0.2827
21-09-2017,03:00:00,80.09073,61.53392,0,0.154,0.1343,0.3871,0.2827
21-09-2017,03:15:00,80.14844,57.65876,0,0.154,0.1343,0.3871,0.2821
21-09-2017,03:30:00,80.15393,59.69937,0,0.154,0.1336,0.3871,0.282
21-09-2017,03:45:00,79.53854,61.46371,0,0.154,0.1343,0.3871,0.2821
21-09-2017,04:00:00,79.45062,60.29766,0,0.154,0.1336,0.3866,0.282
21-09-2017,04:15:00,79.20612,60.25798,0,0.1534,0.1335,0.3866,0.2821
21-09-2017,04:30:00,79.17315,60.63954,0,0.1534,0.1336,0.3866,0.2821
21-09-2017,04:45:00,78.91216,60.36939,0,0.1533,0.1336,0.3866,0.2814
21-09-2017,05:00:00,79.05503,59.54674,0,0.1533,0.1336,0.3866,0.2814
21-09-2017,05:15:00,79.0358,59.00645,0,0.1533,0.1336,0.3866,0.2814
21-09-2017,05:30:00,78.73909,59.61084,0,0.1533,0.1335,0.386,0.2814
21-09-2017,05:45:00,78.48358,56.77659,0,0.1534,0.1336,0.386,0.2814
21-09-2017,06:00:00,78.21161,57.88007,0,0.1533,0.1336,0.386,0.2814
21-09-2017,06:15:00,77.39568,60.83184,0,0.1533,0.1336,0.386,0.2814
21-09-2017,06:30:00,77.20338,62.62519,0,0.1534,0.1336,0.386,0.2814
21-09-2017,06:45:00,76.5605,63.03423,0,0.1527,0.1335,0.386,0.2814
21-09-2017,07:00:00,76.02205,65.02293,0,0.1527,0.1336,0.386,0.2814
21-09-2017,07:15:00,75.61821,66.36604,0,0.1526,0.1336,0.3854,0.2814
21-09-2017,07:30:00,75.40941,67.69846,0,0.1527,0.1336,0.3854,0.2814
21-09-2017,07:45:00,75.2391,68.08765,0,0.1526,0.1336,0.3854,0.2814
21-09-2017,08:00:00,74.63469,67.86482,0,0.1527,0.1336,0.3854,0.2814
21-09-2017,08:15:00,74.75832,67.25738,0,0.1526,0.1336,0.3854,0.2814
21-09-2017,08:30:00,74.85997,67.37948,0,0.1526,0.1336,0.3854,0.2814
21-09-2017,08:45:00,74.40942,67.52447,0.01,0.1527,0.1336,0.3854,0.2814
21-09-2017,09:00:00,74.54128,67.23905,0,0.1527,0.1336,0.3854,0.2814
21-09-2017,09:15:00,74.11545,68.4341,0,0.1526,0.1336,0.3854,0.2814
21-09-2017,09:30:00,73.81876,69.40786,0,0.1527,0.1336,0.3854,0.2807
21-09-2017,09:45:00,73.21436,69.98631,0,0.1527,0.1336,0.3854,0.2807
21-09-2017,10:00:00,72.5248,75.58613,0,0.1527,0.1335,0.3854,0.2807
21-09-2017,10:15:00,72.40942,78.33338,0,0.1527,0.1336,0.3854,0.2807
21-09-2017,10:30:00,71.41766,77.23296,0,0.1527,0.1336,0.3855,0.2807
21-09-2017,10:45:00,71.34074,78.91183,0,0.1527,0.1336,0.3854,0.2807
21-09-2017,11:00:00,71.47261,78.00982,0,0.1527,0.1336,0.3854,0.2807
21-09-2017,11:15:00,71.12369,75.03973,0,0.1527,0.1336,0.3849,0.2807
21-09-2017,11:30:00,70.94238,69.3987,0,0.1527,0.1336,0.3849,0.2807
21-09-2017,11:45:00,70.93689,64.7589,0,0.1527,0.1336,0.3849,0.2807
22-09-2017,12:00:00,70.84073,61.07299,0,0.1527,0.1336,0.3849,0.2807
22-09-2017,12:15:00,70.78578,60.52507,0,0.152,0.1336,0.3849,0.2807
22-09-2017,12:30:00,70.44511,62.73814,0,0.152,0.1336,0.3849,0.2807
22-09-2017,12:45:00,70.67039,58.71341,0,0.152,0.1336,0.3849,0.2807
22-09-2017,01:00:00,70.45886,56.58276,0,0.152,0.1336,0.3849,0.2807
22-09-2017,01:15:00,70.08798,56.90632,0,0.152,0.1336,0.3849,0.2807
22-09-2017,01:30:00,70.00832,55.22592,0,0.152,0.1336,0.3849,0.2807
22-09-2017,01:45:00,70.05775,51.99942,0,0.152,0.1329,0.3843,0.28
