HBR_date_time_1,HBR_date_time_2,HBR_AirTF,HBR_RH,HBR_Rainfall_Tot,HBR_VWC1,HBR_VWC2,HBR_VWC3,HBR_VWC4
NaT,NaT,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaT,NaT,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22-Jan-2018,15:45:00,41.11818,82.0437,0,0,0,0,0
22-Jan-2018,16:00:00,42.37093,82.0376,0,0,0,0,0
22-Jan-2018,16:15:00,40.59896,85.38009,0,0,0,0,0
22-Jan-2018,16:30:00,40.12917,85.25952,0,0,0,0,0
22-Jan-2018,16:45:00,40.66214,83.35629,0,0,0,0,0
22-Jan-2018,17:00:00,40.68961,82.08186,0,0,0,0,0
22-Jan-2018,17:15:00,41.39291,79.83064,0,0,0,0,0
22-Jan-2018,17:30:00,44.84346,79.75433,0,0,0,0,0
22-Jan-2018,17:45:00,45.3984,79.85353,0,0,0,0,0
22-Jan-2018,18:00:00,45.08247,79.1072,0,0,0,0,0
22-Jan-2018,18:15:00,44.45061,78.39901,0,0,0,0,0
22-Jan-2018,18:30:00,44.96434,78.2586,0,0,0,0,0
22-Jan-2018,18:45:00,44.32973,77.63741,0,0,0,0,0
22-Jan-2018,19:00:00,44.58796,79.5086,0,0,0,0,0
22-Jan-2018,19:15:00,43.68961,84.65054,0,0,0,0,0
22-Jan-2018,19:30:00,44.06049,85.09011,0,0,0,0,0
22-Jan-2018,19:45:00,43.555,86.20732,0,0,0,0,0
22-Jan-2018,20:00:00,43.92863,87.47564,0,0,0,0,0
22-Jan-2018,20:15:00,43.98357,88.69054,0,0,0,0,0
22-Jan-2018,20:30:00,43.16214,89.88254,0,0,0,0,0
22-Jan-2018,20:45:00,42.66214,90.99975,0,0,0,0,0
22-Jan-2018,21:00:00,43.41214,91.35079,0,0,0,0,0
22-Jan-2018,21:15:00,42.56873,91.41642,0,0,0,0,0
22-Jan-2018,21:30:00,42.84346,91.06691,0,0,0,0,0
22-Jan-2018,21:45:00,42.87368,90.36025,0,0,0,0,0
22-Jan-2018,22:00:00,42.73082,90.61514,0,0,0,0,0
22-Jan-2018,22:15:00,42.15115,91.81172,0,0,0,0,0
22-Jan-2018,22:30:00,42.44785,93.19604,0,0,0,0,0
22-Jan-2018,22:45:00,41.7528,94.25983,0,0,0,0,0
22-Jan-2018,23:00:00,42.73632,92.49396,0,0,0,0,0
22-Jan-2018,23:15:00,42.52203,92.58095,0,0,0,0,0
22-Jan-2018,23:30:00,41.76104,92.38406,0,0,0,0,0
22-Jan-2018,23:45:00,42.79676,93.14108,0,0,0,0,0
23-Jan-2018,00:00:00,42.32972,91.89109,0,0,0,0,0
23-Jan-2018,00:15:00,40.97807,93.39139,0,0,0,0,0
23-Jan-2018,00:30:00,39.57972,95.75555,0,0,0,0,0
23-Jan-2018,00:45:00,39.92039,97.06813,0,0,0,0,0
23-Jan-2018,01:00:00,40.78577,96.56142,0,0,0,0,0
23-Jan-2018,01:15:00,40.24731,97.25128,0,0,0,0,0
23-Jan-2018,01:30:00,40.54675,97.85721,0,0,0,0,0
23-Jan-2018,01:45:00,42.40115,97.36118,0,0,0,0,0
23-Jan-2018,02:00:00,42.83247,96.26838,0,0,0,0,0
23-Jan-2018,02:15:00,42.44785,98.23571,0,0,0,0,0
23-Jan-2018,02:30:00,42.68961,99.54982,0,0,0,0,0
23-Jan-2018,02:45:00,43.53852,99.36819,0,0,0,0,0
23-Jan-2018,03:00:00,44.19237,95.08706,0,0,0,0,0
23-Jan-2018,03:15:00,43.23906,94.25983,0,0,0,0,0
23-Jan-2018,03:30:00,44.85445,97.82058,0,0,0,0,0
23-Jan-2018,03:45:00,43.85445,99.02784,0,0,0,0,0
23-Jan-2018,04:00:00,43.85995,99.65665,0,0,0,0,0
23-Jan-2018,04:15:00,44.6594,99.96038,0,0,0,0,0
23-Jan-2018,04:30:00,45.04951,100,0,0,0,0,0
23-Jan-2018,04:45:00,44.27203,99.82912,0,0,0,0,0
23-Jan-2018,05:00:00,44.21434,100,0,0,0,0,0
23-Jan-2018,05:15:00,43.25005,99.84286,0,0,0,0,0
23-Jan-2018,05:30:00,43.47808,100,0,0,0,0,0
23-Jan-2018,05:45:00,43.61819,99.91306,0,0,0,0,0
23-Jan-2018,06:00:00,43.90665,99.67498,0,0,0,0,0
23-Jan-2018,06:15:00,43.35995,100,0.01,0,0,0,0
23-Jan-2018,06:30:00,44.03852,100,0.01,0,0,0,0
23-Jan-2018,06:45:00,42.39016,99.60018,0,0,0,0,0
23-Jan-2018,07:00:00,43.21709,100,0.01,0,0,0,0
23-Jan-2018,07:15:00,43.68686,99.81997,0,0,0,0,0
23-Jan-2018,07:30:00,43.63467,100,0,0,0,0,0
23-Jan-2018,07:45:00,43.26928,99.79708,0,0,0,0,0
23-Jan-2018,12:15:00,43.86269,99.12704,0,0,0,0,0
23-Jan-2018,12:30:00,44.14291,99.32241,0,0,0,0,0
23-Jan-2018,12:45:00,47.1072,99.97411,0.01,0,0,0,0
23-Jan-2018,13:00:00,51.88467,99.83523,0,0,0,0,0
23-Jan-2018,13:15:00,53.56599,85.06111,0,0,0,0,0
23-Jan-2018,13:30:00,54.38468,79.89474,0,0,0,0,0
23-Jan-2018,13:45:00,45.71159,87.19328,0,0,0,0,0
23-Jan-2018,14:00:00,46.74181,92.28028,0,0,0,0,0
23-Jan-2018,14:15:00,40.16489,87.21313,0,0,0,0,0
23-Jan-2018,14:30:00,43.02752,86.59651,0,0,0,0,0
23-Jan-2018,14:45:00,48.37643,92.98083,0,0,0,0,0
23-Jan-2018,15:00:00,47.17313,92.74273,0,0,0,0,0
23-Jan-2018,15:15:00,45.8517,93.20977,0,0,0,0,0
23-Jan-2018,15:30:00,44.37917,90.43504,0,0,0,0,0
24-Jan-2018,13:30:00,38.1072,42.40235,0,0,0,0,0
24-Jan-2018,13:45:00,38.2583,42.36572,0,0,0,0,0
24-Jan-2018,14:00:00,35.89016,42.59161,0,0,0,0,0
24-Jan-2018,14:15:00,35.61818,43.11816,0,0,0,0,0
24-Jan-2018,14:30:00,37.42313,41.24392,0,0,0,0,0
24-Jan-2018,14:45:00,36.45884,43.9057,0,0,0,0,0
24-Jan-2018,15:00:00,33.97258,41.19966,0,0,0,0,0
24-Jan-2018,15:15:00,35.82148,43.09221,0,0,0,0,0
24-Jan-2018,15:30:00,33.36818,41.94447,0,0,0,0,0
24-Jan-2018,15:45:00,35.11818,43.17005,0,0,0,0,0
24-Jan-2018,16:00:00,34.46983,42.86175,0,0,0,0,0
24-Jan-2018,16:15:00,32.04125,44.42311,0,0,0,0,0
24-Jan-2018,16:30:00,33.96158,43.225,0,0,0,0,0
24-Jan-2018,16:45:00,33.13192,44.0507,0,0,0,0,0
24-Jan-2018,17:00:00,28.65389,42.23751,0,0,0,0,0
24-Jan-2018,17:15:00,31.32972,44.88403,0,0,0,0,0
24-Jan-2018,17:30:00,34.88741,45.92799,0,0,0,0,0
24-Jan-2018,17:45:00,34.65665,48.58825,0,0,0,0,0
24-Jan-2018,18:00:00,34.81873,50.07024,0,0,0,0,0
24-Jan-2018,18:15:00,33.8929,47.99606,0,0,0,0,0
24-Jan-2018,18:30:00,34.17312,47.56871,0,0,0,0,0
24-Jan-2018,18:45:00,33.62367,47.15815,0,0,0,0,0
24-Jan-2018,19:00:00,33.52477,49.00187,0,0,0,0,0
24-Jan-2018,19:15:00,33.39016,49.95425,0,0,0,0,0
24-Jan-2018,19:30:00,33.12642,47.80681,0,0,0,0,0
24-Jan-2018,19:45:00,32.01928,47.13373,0,0,0,0,0
24-Jan-2018,20:00:00,32.59071,48.0388,0,0,0,0,0
24-Jan-2018,20:15:00,32.67862,45.92036,0,0,0,0,0
24-Jan-2018,20:30:00,32.00554,47.27567,0,0,0,0,0
24-Jan-2018,20:45:00,31.60444,45.2366,0,0,0,0,0
24-Jan-2018,21:00:00,31.84346,45.6609,0,0,0,0,0
24-Jan-2018,21:15:00,30.84345,46.97042,0,0,0,0,0
24-Jan-2018,21:30:00,30.86268,46.20424,0,0,0,0,0
24-Jan-2018,21:45:00,30.43686,48.55162,0,0,0,0,0
24-Jan-2018,22:00:00,30.08796,46.2485,0,0,0,0,0
24-Jan-2018,22:15:00,30.74456,47.10321,0,0,0,0,0
24-Jan-2018,22:30:00,30.10444,45.2366,0,0,0,0,0
24-Jan-2018,22:45:00,30.17037,44.90082,0,0,0,0,0
24-Jan-2018,23:00:00,28.77202,46.38281,0,0,0,0,0
24-Jan-2018,23:15:00,28.69785,45.38617,0,0,0,0,0
24-Jan-2018,23:30:00,28.9506,48.96981,0,0,0,0,0
24-Jan-2018,23:45:00,28.35719,49.8703,0,0,0,0,0
25-Jan-2018,00:00:00,28.294,47.64655,0,0,0,0,0
25-Jan-2018,00:15:00,27.96158,50.79521,0,0,0,0,0
25-Jan-2018,00:30:00,28.15939,51.54307,0,0,0,0,0
25-Jan-2018,00:45:00,27.41762,49.78025,0,0,0,0,0
25-Jan-2018,01:00:00,26.65938,48.14716,0,0,0,0,0
25-Jan-2018,01:15:00,26.14291,49.49179,0,0,0,0,0
25-Jan-2018,01:30:00,26.37916,49.06292,0,0,0,0,0
25-Jan-2018,01:45:00,26.6951,47.39777,0,0,0,0,0
25-Jan-2018,02:00:00,24.90938,48.76377,0,0,0,0,0
25-Jan-2018,02:15:00,24.84345,50.77079,0,0,0,0,0
25-Jan-2018,02:30:00,24.98355,50.01529,0,0,0,0,0
25-Jan-2018,02:45:00,24.17587,50.3877,0,0,0,0,0
25-Jan-2018,03:00:00,24.43411,49.76499,0,0,0,0,0
25-Jan-2018,03:15:00,24.44784,49.88861,0,0,0,0,0
25-Jan-2018,03:30:00,24.26653,49.02781,0,0,0,0,0
25-Jan-2018,03:45:00,24.29124,49.42006,0,0,0,0,0
25-Jan-2018,04:00:00,23.40939,49.43532,0,0,0,0,0
25-Jan-2018,04:15:00,25.09071,52.17494,0,0,0,0,0
25-Jan-2018,04:30:00,23.93136,51.94448,0,0,0,0,0
25-Jan-2018,04:45:00,23.71982,52.49393,0,0,0,0,0
25-Jan-2018,05:00:00,23.28025,51.2363,0,0,0,0,0
25-Jan-2018,05:15:00,23.82971,52.65876,0,0,0,0,0
25-Jan-2018,05:30:00,24.73905,51.78575,0,0,0,0,0
25-Jan-2018,05:45:00,23.67861,53.63709,0,0,0,0,0
25-Jan-2018,06:00:00,23.80774,53.13648,0,0,0,0,0
25-Jan-2018,06:15:00,23.88741,51.52171,0,0,0,0,0
25-Jan-2018,06:30:00,24.62092,53.50125,0,0,0,0,0
25-Jan-2018,06:45:00,24.76377,53.25248,0,0,0,0,0
25-Jan-2018,07:00:00,24.68411,52.54429,0,0,0,0,0
25-Jan-2018,07:15:00,25.15114,53.12427,0,0,0,0,0
25-Jan-2018,07:30:00,25.06048,52.62823,0,0,0,0,0
25-Jan-2018,07:45:00,25.81048,52.54277,0,0,0,0,0
25-Jan-2018,09:45:00,35.28026,47.80528,0,0,0,0,0
25-Jan-2018,10:00:00,26.55499,41.06382,0,0,0,0,0
25-Jan-2018,10:15:00,27.51378,36.63922,0,0,0,0,0
25-Jan-2018,10:30:00,27.4918,38.02505,0,0,0,0,0
25-Jan-2018,10:45:00,27.794,33.6264,0,0,0,0,0
26-Jan-2018,09:30:00,36.86269,35.69142,0,0,0,0,0
26-Jan-2018,09:45:00,39.26104,37.79917,0,0,0,0,0
26-Jan-2018,10:00:00,30.91762,34.78482,0,0,0,0,0
26-Jan-2018,10:15:00,30.83246,34.17279,0,0,0,0,0
26-Jan-2018,10:30:00,31.09346,34.16058,0,0,0,0,0
26-Jan-2018,10:45:00,31.47807,32.94721,0,0,0,0,0
26-Jan-2018,11:00:00,30.79675,32.82969,0,0,0,0,0
26-Jan-2018,11:15:00,31.24729,32.53817,0,0,0,0,0
26-Jan-2018,11:30:00,32.00554,37.89227,0,0,0,0,0
26-Jan-2018,11:45:00,31.92037,38.51803,0,0,0,0,0
26-Jan-2018,12:00:00,31.70884,38.11663,0,0,0,0,0
26-Jan-2018,12:15:00,31.42587,37.2192,0,0,0,0,0
26-Jan-2018,12:30:00,31.71983,37.70149,0,0,0,0,0
26-Jan-2018,12:45:00,31.49181,39.71004,0,0,0,0,0
26-Jan-2018,13:00:00,31.6896,35.0336,0,0,0,0,0
26-Jan-2018,13:15:00,31.49181,36.50643,0,0,0,0,0
26-Jan-2018,13:30:00,30.11818,36.70637,0,0,0,0,0
26-Jan-2018,13:45:00,32.46708,35.87762,0,0,0,0,0
26-Jan-2018,14:00:00,32.31598,36.21797,0,0,0,0,0
26-Jan-2018,14:15:00,32.42313,41.38739,0,0,0,0,0
27-Jan-2018,09:45:00,46.95335,76.11269,0,0,0,0,0
27-Jan-2018,10:00:00,37.38192,72.08337,0,0,0,0,0
27-Jan-2018,10:15:00,37.61269,69.80621,0,0,0,0,0
27-Jan-2018,10:30:00,38.51104,66.95517,0,0,0,0,0
27-Jan-2018,10:45:00,39.2528,63.51347,0,0,0,0,0
27-Jan-2018,11:00:00,39.57697,64.16824,0,0,0,0,0
27-Jan-2018,11:15:00,40.7528,60.03667,0,0,0,0,0
27-Jan-2018,11:30:00,42.15939,56.46066,0,0,0,0,0
27-Jan-2018,11:45:00,43.1072,58.44021,0,0,0,0,0
27-Jan-2018,12:00:00,42.12917,56.41792,0,0,0,0,0
27-Jan-2018,12:15:00,42.93961,54.98477,0,0,0,0,0
27-Jan-2018,12:30:00,43.9506,51.46218,0,0,0,0,0
27-Jan-2018,12:45:00,47.77203,44.18043,0,0,0,0,0
27-Jan-2018,13:00:00,48.79676,41.75064,0,0,0,0,0
27-Jan-2018,13:15:00,48.35995,41.46218,0,0,0,0,0
27-Jan-2018,13:30:00,50.93687,42.60992,0,0,0,0,0
27-Jan-2018,13:45:00,50.30775,47.69692,0,0,0,0,0
27-Jan-2018,14:00:00,49.94236,52.0681,0,0,0,0,0
27-Jan-2018,14:15:00,49.17863,56.20425,0,0,0,0,0
27-Jan-2018,14:30:00,49.75555,59.03849,0,0,0,0,0
27-Jan-2018,14:45:00,49.65665,60.59528,0,0,0,0,0
27-Jan-2018,15:00:00,48.17313,61.64839,0,0,0,0,0
27-Jan-2018,15:15:00,49.95061,62.62214,0,0,0,0,0
27-Jan-2018,15:30:00,49.67863,62.34589,0,0,0,0,0
27-Jan-2018,15:45:00,48.22808,64.4918,0,0,0,0,0
27-Jan-2018,16:00:00,46.76379,61.02262,0,0,0,0,0
27-Jan-2018,16:15:00,48.14017,60.3816,0,0,0,0,0
27-Jan-2018,16:30:00,47.48083,62.05285,0,0,0,0,0
27-Jan-2018,16:45:00,47.39841,62.10474,0,0,0,0,0
27-Jan-2018,17:00:00,46.73357,62.62214,0,0,0,0,0
27-Jan-2018,17:15:00,46.32698,62.6603,0,0,0,0,0
29-Jan-2018,09:15:00,46.29126,51.8178,0,0,0,0,0
29-Jan-2018,09:30:00,42.28027,50.08398,0,0,0,0,0
29-Jan-2018,09:45:00,43.33522,51.94448,0,0,0,0,0
29-Jan-2018,10:00:00,44.25005,52.87701,0,0,0,0,0
29-Jan-2018,10:15:00,44.67588,52.67861,0,0,0,0,0
29-Jan-2018,10:30:00,43.89017,52.67556,0,0,0,0,0
29-Jan-2018,10:45:00,42.74455,52.88465,0,0,0,0,0
29-Jan-2018,11:00:00,41.86269,51.40266,0,0,0,0,0
29-Jan-2018,11:15:00,43.11818,52.9808,0,0,0,0,0
29-Jan-2018,11:30:00,41.63467,51.62244,0,0,0,0,0
29-Jan-2018,11:45:00,45.86819,54.55132,0,0,0,0,0
29-Jan-2018,12:00:00,46.6539,55.08398,0,0,0,0,0
29-Jan-2018,12:15:00,44.89841,54.5849,0,0,0,0,0
29-Jan-2018,12:30:00,45.7528,55.7769,0,0,0,0,0
29-Jan-2018,12:45:00,45.82972,57.74271,0,0,0,0,0
29-Jan-2018,13:00:00,45.78577,57.10168,0,0,0,0,0
29-Jan-2018,13:15:00,42.67587,55.54643,0,0,0,0,0
29-Jan-2018,13:30:00,44.26104,56.54612,0,0,0,0,0
29-Jan-2018,13:45:00,44.57698,56.23782,0,0,0,0,0
29-Jan-2018,14:00:00,44.07423,56.59955,0,0,0,0,0
29-Jan-2018,14:15:00,43.09346,55.99973,0,0,0,0,0
29-Jan-2018,14:30:00,43.22807,54.55132,0,0,0,0,0
29-Jan-2018,14:45:00,42.38192,53.99118,0,0,0,0,0
29-Jan-2018,15:00:00,41.69786,53.2891,0,0,0,0,0
29-Jan-2018,15:15:00,41.44785,52.79307,0,0,0,0,0
29-Jan-2018,15:30:00,40.77753,51.7827,0,0,0,0,0
29-Jan-2018,15:45:00,40.8572,51.40418,0,0,0,0,0
29-Jan-2018,16:00:00,36.544,48.84466,0,0,0,0,0
29-Jan-2018,16:15:00,39.8517,49.9344,0,0,0,0,0
29-Jan-2018,16:30:00,39.76378,50.23507,0,0,0,0,0
29-Jan-2018,16:45:00,39.9973,50.00766,0,0,0,0,0
29-Jan-2018,17:00:00,39.70061,49.57573,0,0,0,0,0
29-Jan-2018,17:15:00,39.97533,50.4808,0,0,0,0,0
29-Jan-2018,17:30:00,42.83247,52.53819,0,0,0,0,0
29-Jan-2018,17:45:00,42.93412,53.85229,0,0,0,0,0
29-Jan-2018,18:00:00,42.6484,54.32086,0,0,0,0,0
29-Jan-2018,18:15:00,41.62368,55.06566,0,0,0,0,0
29-Jan-2018,18:30:00,41.84346,54.16059,0,0,0,0,0
29-Jan-2018,18:45:00,41.86543,54.92525,0,0,0,0,0
29-Jan-2018,19:00:00,40.56599,54.5971,0,0,0,0,0
29-Jan-2018,19:15:00,40.80225,55.94632,0,0,0,0,0
29-Jan-2018,19:30:00,40.01654,56.2012,0,0,0,0,0
29-Jan-2018,19:45:00,40.64566,57.19632,0,0,0,0,0
29-Jan-2018,20:00:00,39.84346,57.80223,0,0,0,0,0
29-Jan-2018,20:15:00,40.06049,57.93502,0,0,0,0,0
29-Jan-2018,20:30:00,38.8517,58.47684,0,0,0,0,0
29-Jan-2018,20:45:00,39.16214,59.91151,0,0,0,0,0
29-Jan-2018,21:00:00,38.88741,60.1374,0,0,0,0,0
29-Jan-2018,21:15:00,39.14841,60.92647,0,0,0,0,0
29-Jan-2018,21:30:00,38.92862,60.26561,0,0,0,0,0
29-Jan-2018,21:45:00,38.21433,61.10962,0,0,0,0,0
29-Jan-2018,22:00:00,37.94236,60.9051,0,0,0,0,0
29-Jan-2018,22:15:00,38.61269,61.99943,0,0,0,0,0
29-Jan-2018,22:30:00,38.18137,62.64351,0,0,0,0,0
29-Jan-2018,22:45:00,38.18686,64.78484,0,0,0,0,0
29-Jan-2018,23:00:00,36.59621,64.12093,0,0,0,0,0
29-Jan-2018,23:15:00,37.02752,65.86848,0,0,0,0,0
29-Jan-2018,23:30:00,35.99455,73.15328,0,0,0,0,0
29-Jan-2018,23:45:00,34.92313,83.75005,0,0,0,0,0
30-Jan-2018,00:00:00,33.90939,87.10476,0,0,0,0,0
30-Jan-2018,00:15:00,33.40664,90.86391,0,0,0,0,0
30-Jan-2018,00:30:00,31.86818,87.47106,0,0,0,0,0
30-Jan-2018,00:45:00,30.98357,91.32179,0,0,0,0,0
30-Jan-2018,01:00:00,31.14016,92.12154,0,0,0,0,0
30-Jan-2018,01:15:00,31.12092,92.57638,0,0,0,0,0
30-Jan-2018,01:30:00,30.92587,91.68046,0,0,0,0,0
30-Jan-2018,01:45:00,31.21708,88.15482,0,0,0,0,0
30-Jan-2018,02:00:00,31.30499,88.53791,0,0,0,0,0
30-Jan-2018,02:15:00,30.29126,90.4854,0,0,0,0,0
30-Jan-2018,02:30:00,30.77477,89.96038,0,0,0,0,0
30-Jan-2018,02:45:00,30.46708,89.84743,0,0,0,0,0
30-Jan-2018,03:00:00,30.58246,89.82149,0,0,0,0,0
30-Jan-2018,03:15:00,30.43686,89.65513,0,0,0,0,0
30-Jan-2018,03:30:00,31.08521,89.05989,0,0,0,0,0
30-Jan-2018,03:45:00,30.51104,89.81996,0,0,0,0,0
30-Jan-2018,04:00:00,30.13466,90.09774,0,0,0,0,0
30-Jan-2018,04:15:00,30.39015,90.80286,0,0,0,0,0
30-Jan-2018,04:30:00,30.18411,91.38284,0,0,0,0,0
30-Jan-2018,04:45:00,30.33795,91.64078,0,0,0,0,0
30-Jan-2018,05:00:00,30.10444,91.75677,0,0,0,0,0
30-Jan-2018,05:15:00,30.3462,93.06325,0,0,0,0,0
30-Jan-2018,05:30:00,30.87642,92.87399,0,0,0,0,0
30-Jan-2018,05:45:00,30.60169,93.65391,0,0,0,0,0
30-Jan-2018,06:00:00,30.50004,93.4967,0,0,0,0,0
30-Jan-2018,06:15:00,30.14016,94.18657,0,0,0,0,0
30-Jan-2018,06:30:00,31.12917,93.08004,0,0,0,0,0
30-Jan-2018,06:45:00,31.10444,92.51227,0,0,0,0,0
30-Jan-2018,07:00:00,30.7885,91.35079,0,0,0,0,0
30-Jan-2018,07:15:00,30.70884,90.05959,0,0,0,0,0
30-Jan-2018,07:30:00,30.43686,89.997,0,0,0,0,0
30-Jan-2018,07:45:00,31.04675,91.18443,0,0,0,0,0
30-Jan-2018,12:30:00,33.2473,77.37795,0,0,0,0,0
30-Jan-2018,12:45:00,30.99455,80.23815,0,0,0,0,0
30-Jan-2018,13:00:00,33.35719,82.29859,0,0,0,0,0
30-Jan-2018,13:15:00,35.00829,86.5721,0,0,0,0,0
30-Jan-2018,13:30:00,36.56599,86.91245,0,0,0,0,0
30-Jan-2018,13:45:00,33.56873,83.58064,0,0,0,0,0
30-Jan-2018,14:00:00,35.70335,82.90146,0,0,0,0,0
30-Jan-2018,14:15:00,33.21433,82.01624,0,0,0,0,0
30-Jan-2018,14:30:00,33.92312,78.32422,0,0,0,0,0
30-Jan-2018,14:45:00,31.76653,77.48174,0,0,0,0,0
30-Jan-2018,15:00:00,34.46983,72.80071,0,0,0,0,0
30-Jan-2018,15:15:00,34.91214,62.97928,0,0,0,0,0
30-Jan-2018,15:30:00,33.9396,60.04583,0,0,0,0,0
30-Jan-2018,15:45:00,34.79676,57.47256,0,0,0,0,0
30-Jan-2018,16:00:00,34.00005,53.58673,0,0,0,0,0
30-Jan-2018,16:15:00,32.62367,52.76255,0,0,0,0,0
30-Jan-2018,16:30:00,31.39016,51.53544,0,0,0,0,0
30-Jan-2018,16:45:00,30.75279,52.17799,0,0,0,0,0
30-Jan-2018,17:00:00,30.36817,51.56139,0,0,0,0,0
30-Jan-2018,17:15:00,29.62092,50.49301,0,0,0,0,0
30-Jan-2018,17:30:00,31.93136,50.65022,0,0,0,0,0
30-Jan-2018,17:45:00,31.23906,50.88831,0,0,0,0,0
30-Jan-2018,18:00:00,30.94235,52.36572,0,0,0,0,0
30-Jan-2018,18:15:00,29.98356,50.97836,0,0,0,0,0
30-Jan-2018,18:30:00,29.32972,51.54155,0,0,0,0,0
30-Jan-2018,18:45:00,29.48356,51.77506,0,0,0,0,0
30-Jan-2018,19:00:00,29.52203,51.64686,0,0,0,0,0
30-Jan-2018,19:15:00,28.96433,53.76987,0,0,0,0,0
30-Jan-2018,19:30:00,28.57696,48.75766,0,0,0,0,0
30-Jan-2018,19:45:00,28.50004,49.15449,0,0,0,0,0
30-Jan-2018,20:00:00,28.41488,48.50125,0,0,0,0,0
30-Jan-2018,20:15:00,27.99455,46.32176,0,0,0,0,0
30-Jan-2018,20:30:00,28.29675,48.27537,0,0,0,0,0
30-Jan-2018,20:45:00,27.65389,47.15204,0,0,0,0,0
30-Jan-2018,21:00:00,27.41488,46.89564,0,0,0,0,0
30-Jan-2018,21:15:00,27.66212,48.50888,0,0,0,0,0
30-Jan-2018,21:30:00,27.27477,46.99789,0,0,0,0,0
30-Jan-2018,21:45:00,27.08521,48.225,0,0,0,0,0
30-Jan-2018,22:00:00,26.71983,51.28056,0,0,0,0,0
30-Jan-2018,22:15:00,27.01653,50.28239,0,0,0,0,0
30-Jan-2018,22:30:00,25.98356,52.39014,0,0,0,0,0
30-Jan-2018,22:45:00,25.57972,53.19295,0,0,0,0,0
30-Jan-2018,23:00:00,25.39015,50.92646,0,0,0,0,0
30-Jan-2018,23:15:00,25.6484,51.8117,0,0,0,0,0
30-Jan-2018,23:30:00,25.19235,49.17128,0,0,0,0,0
30-Jan-2018,23:45:00,25.06322,52.07268,0,0,0,0,0
31-Jan-2018,00:00:00,24.58796,49.35443,0,0,0,0,0
31-Jan-2018,00:15:00,24.60444,49.81383,0,0,0,0,0
31-Jan-2018,00:30:00,24.27751,50.79673,0,0,0,0,0
31-Jan-2018,00:45:00,23.99454,52.32451,0,0,0,0,0
31-Jan-2018,01:00:00,23.4341,50.3877,0,0,0,0,0
31-Jan-2018,01:15:00,24.00004,51.22256,0,0,0,0,0
31-Jan-2018,01:30:00,24.13741,50.79063,0,0,0,0,0
31-Jan-2018,01:45:00,22.6429,49.46584,0,0,0,0,0
31-Jan-2018,02:00:00,22.65664,49.56505,0,0,0,0,0
31-Jan-2018,02:15:00,22.70884,49.90998,0,0,0,0,0
31-Jan-2018,02:30:00,22.50279,51.41334,0,0,0,0,0
31-Jan-2018,02:45:00,21.68136,51.51102,0,0,0,0,0
31-Jan-2018,03:00:00,20.99455,51.10809,0,0,0,0,0
31-Jan-2018,03:15:00,20.92312,51.86511,0,0,0,0,0
31-Jan-2018,03:30:00,20.87367,49.8642,0,0,0,0,0
31-Jan-2018,03:45:00,20.93135,49.34832,0,0,0,0,0
31-Jan-2018,04:00:00,19.97257,53.26926,0,0,0,0,0
31-Jan-2018,04:15:00,19.87366,50.80436,0,0,0,0,0
31-Jan-2018,04:30:00,19.47806,48.89045,0,0,0,0,0
31-Jan-2018,04:45:00,19.48904,51.54765,0,0,0,0,0
31-Jan-2018,05:00:00,20.30224,51.71859,0,0,0,0,0
31-Jan-2018,05:15:00,19.4341,50.16182,0,0,0,0,0
31-Jan-2018,05:30:00,19.97257,50.66243,0,0,0,0,0
31-Jan-2018,05:45:00,19.30224,52.20852,0,0,0,0,0
31-Jan-2018,06:00:00,18.033,52.07268,0,0,0,0,0
31-Jan-2018,06:15:00,18.12641,52.67097,0,0,0,0,0
31-Jan-2018,06:30:00,18.09344,52.40846,0,0,0,0,0
31-Jan-2018,06:45:00,17.76377,52.56108,0,0,0,0,0
31-Jan-2018,07:00:00,17.7418,52.92128,0,0,0,0,0
31-Jan-2018,07:15:00,18.4341,52.88618,0,0,0,0,0
31-Jan-2018,07:30:00,18.71982,52.73203,0,0,0,0,0
31-Jan-2018,07:45:00,19.07421,53.4692,0,0,0,0,0
31-Jan-2018,14:45:00,28.45334,39.36205,0,0,0,0,0
31-Jan-2018,15:00:00,29.04949,38.0861,0,0,0,0,0
31-Jan-2018,15:15:00,29.3407,37.89074,0,0,0,0,0
31-Jan-2018,15:30:00,29.18136,40.18013,0,0,0,0,0
31-Jan-2018,15:45:00,27.70609,38.28146,0,0,0,0,0
31-Jan-2018,16:00:00,28.92861,36.89563,0,0,0,0,0
31-Jan-2018,16:15:00,27.87917,34.28268,0,0,0,0,0
31-Jan-2018,16:30:00,26.01653,34.90692,0,0,0,0,0
31-Jan-2018,16:45:00,28.0495,36.05161,0,0,0,0,0
01-Feb-2018,10:00:00,38.74455,64.25523,0,0,0,0,0
01-Feb-2018,10:15:00,40.20609,63.57758,0,0,0,0,0
01-Feb-2018,10:30:00,39.38192,63.2418,0,0,0,0,0
01-Feb-2018,10:45:00,37.56873,65.9631,0,0,0,0,0
01-Feb-2018,11:00:00,37.74181,63.13496,0,0,0,0,0
01-Feb-2018,11:15:00,40.60994,64.36207,0,0,0,0,0
01-Feb-2018,11:30:00,41.26379,64.45517,0,0,0,0,0
01-Feb-2018,11:45:00,41.90115,65.69448,0,0,0,0,0
01-Feb-2018,12:00:00,41.38192,65.16946,0,0,0,0,0
